timestamp;image_file;response
240321090701;malsha_iv\S6\1506959814627644_front_horizondown/1506959814627644_front_horizondown_bottomright.png;no
240321090702;malsha_iv\S6\1506959814627644_front_horizondown/1506959814627644_front_horizondown_bottomleft.png;no
240321090703;malsha_iv\S6\1506959815627103_front_horizondown/1506959815627103_front_horizondown_bottomleft.png;no
240321090704;malsha_iv\S6\1506959815627103_front_horizondown/1506959815627103_front_horizondown_topleft.png;no
240321090705;malsha_iv\S6\1506959815627103_front_horizondown/1506959815627103_front_horizondown_topright.png;yes
240321090706;malsha_iv\S6\1506959815627103_front_horizondown/1506959815627103_front_horizondown_bottomright.png;no
240321090707;malsha_iv\S6\1506959818627557_front_horizondown/1506959818627557_front_horizondown_bottomleft.png;no
240321090707;malsha_iv\S6\1506959818627557_front_horizondown/1506959818627557_front_horizondown_bottomright.png;no
240321090708;malsha_iv\S6\1506959818627557_front_horizondown/1506959818627557_front_horizondown_topleft.png;no
240321090709;malsha_iv\S6\1506959818627557_front_horizondown/1506959818627557_front_horizondown_topright.png;yes
240321090710;malsha_iv\S6\1506959825627320_front_horizondown/1506959825627320_front_horizondown_topright.png;no
240321090712;malsha_iv\S6\1506959825627320_front_horizondown/1506959825627320_front_horizondown_topleft.png;no
240321090713;malsha_iv\S6\1506959825627320_front_horizondown/1506959825627320_front_horizondown_bottomright.png;no
240321090714;malsha_iv\S6\1506959825627320_front_horizondown/1506959825627320_front_horizondown_bottomleft.png;no
240321090715;malsha_iv\S6\1506959827627866_front_horizondown/1506959827627866_front_horizondown_bottomright.png;no
240321090716;malsha_iv\S6\1506959827627866_front_horizondown/1506959827627866_front_horizondown_topleft.png;no
240321090717;malsha_iv\S6\1506959827627866_front_horizondown/1506959827627866_front_horizondown_bottomleft.png;no
240321090719;malsha_iv\S6\1506959827627866_front_horizondown/1506959827627866_front_horizondown_topright.png;no
240321090720;malsha_iv\S6\1506959822627533_front_horizondown/1506959822627533_front_horizondown_bottomleft.png;no
240321090721;malsha_iv\S6\1506959822627533_front_horizondown/1506959822627533_front_horizondown_topleft.png;no
240321090722;malsha_iv\S6\1506959822627533_front_horizondown/1506959822627533_front_horizondown_bottomright.png;no
240321090723;malsha_iv\S6\1506959822627533_front_horizondown/1506959822627533_front_horizondown_topright.png;yes
240321090724;malsha_iv\S10\1506961328985898_front_horizondown/1506961328985898_front_horizondown_topleft.png;yes
240321090725;malsha_iv\S10\1506961328985898_front_horizondown/1506961328985898_front_horizondown_bottomright.png;no
240321090726;malsha_iv\S10\1506961328985898_front_horizondown/1506961328985898_front_horizondown_bottomleft.png;no
240321090727;malsha_iv\S10\1506961328985898_front_horizondown/1506961328985898_front_horizondown_topright.png;no
240321090729;malsha_iv\S10\1506961325984903_front_horizondown/1506961325984903_front_horizondown_topright.png;no
240321090730;malsha_iv\S10\1506961325984903_front_horizondown/1506961325984903_front_horizondown_bottomleft.png;no
240321090731;malsha_iv\S10\1506961325984903_front_horizondown/1506961325984903_front_horizondown_bottomright.png;no
240321090732;malsha_iv\S10\1506961325984903_front_horizondown/1506961325984903_front_horizondown_topleft.png;yes
240321090732;malsha_iv\S10\1506961324984070_front_horizondown/1506961324984070_front_horizondown_bottomright.png;no
240321090733;malsha_iv\S10\1506961324984070_front_horizondown/1506961324984070_front_horizondown_bottomleft.png;no
240321090734;malsha_iv\S10\1506961324984070_front_horizondown/1506961324984070_front_horizondown_topleft.png;yes
240321090735;malsha_iv\S10\1506961324984070_front_horizondown/1506961324984070_front_horizondown_topright.png;no
240321090736;malsha_iv\S10\1506961335982268_front_horizondown/1506961335982268_front_horizondown_topright.png;yes
240321090738;malsha_iv\S10\1506961335982268_front_horizondown/1506961335982268_front_horizondown_topleft.png;yes
240321090739;malsha_iv\S10\1506961335982268_front_horizondown/1506961335982268_front_horizondown_bottomright.png;yes
240321090740;malsha_iv\S10\1506961335982268_front_horizondown/1506961335982268_front_horizondown_bottomleft.png;no
240321090741;malsha_iv\S10\1506961334986515_front_horizondown/1506961334986515_front_horizondown_topleft.png;yes
240321090743;malsha_iv\S10\1506961334986515_front_horizondown/1506961334986515_front_horizondown_bottomleft.png;no
240321090744;malsha_iv\S10\1506961334986515_front_horizondown/1506961334986515_front_horizondown_bottomright.png;yes
240321090755;malsha_iv\S10\1506961334986515_front_horizondown/1506961334986515_front_horizondown_topright.png;no
240321090758;malsha_iv\S10\1506961321982576_front_horizondown/1506961321982576_front_horizondown_topright.png;no
240321090759;malsha_iv\S10\1506961321982576_front_horizondown/1506961321982576_front_horizondown_topleft.png;no
240321090759;malsha_iv\S10\1506961321982576_front_horizondown/1506961321982576_front_horizondown_bottomleft.png;no
240321090800;malsha_iv\S10\1506961321982576_front_horizondown/1506961321982576_front_horizondown_bottomright.png;no
240321090801;malsha_iv\S10\1506961333987854_front_horizondown/1506961333987854_front_horizondown_bottomleft.png;no
240321090803;malsha_iv\S10\1506961333987854_front_horizondown/1506961333987854_front_horizondown_bottomright.png;no
240321090804;malsha_iv\S10\1506961333987854_front_horizondown/1506961333987854_front_horizondown_topright.png;no
240321090805;malsha_iv\S10\1506961333987854_front_horizondown/1506961333987854_front_horizondown_topleft.png;yes
240321090806;malsha_iv\S10\1506961323983639_front_horizondown/1506961323983639_front_horizondown_topright.png;no
240321090807;malsha_iv\S10\1506961323983639_front_horizondown/1506961323983639_front_horizondown_bottomleft.png;no
240321090811;malsha_iv\S10\1506961323983639_front_horizondown/1506961323983639_front_horizondown_topleft.png;yes
240321090812;malsha_iv\S10\1506961323983639_front_horizondown/1506961323983639_front_horizondown_bottomright.png;no
240321090813;malsha_iv\S10\1506961332987950_front_horizondown/1506961332987950_front_horizondown_bottomleft.png;no
240321090814;malsha_iv\S10\1506961332987950_front_horizondown/1506961332987950_front_horizondown_topright.png;no
240321090815;malsha_iv\S10\1506961332987950_front_horizondown/1506961332987950_front_horizondown_bottomright.png;no
240321090816;malsha_iv\S10\1506961332987950_front_horizondown/1506961332987950_front_horizondown_topleft.png;no
240321090817;malsha_iv\S10\1506961327985131_front_horizondown/1506961327985131_front_horizondown_bottomleft.png;no
240321090818;malsha_iv\S10\1506961327985131_front_horizondown/1506961327985131_front_horizondown_topleft.png;yes
240321090819;malsha_iv\S10\1506961327985131_front_horizondown/1506961327985131_front_horizondown_bottomright.png;no
240321090820;malsha_iv\S10\1506961327985131_front_horizondown/1506961327985131_front_horizondown_topright.png;no
240321090821;malsha_iv\S10\1506961329987400_front_horizondown/1506961329987400_front_horizondown_topright.png;no
240321090822;malsha_iv\S10\1506961329987400_front_horizondown/1506961329987400_front_horizondown_bottomright.png;no
240321090823;malsha_iv\S10\1506961329987400_front_horizondown/1506961329987400_front_horizondown_bottomleft.png;no
240321090824;malsha_iv\S10\1506961329987400_front_horizondown/1506961329987400_front_horizondown_topleft.png;no
240321090825;malsha_iv\S10\1506961326984751_front_horizondown/1506961326984751_front_horizondown_bottomleft.png;no
240321090826;malsha_iv\S10\1506961326984751_front_horizondown/1506961326984751_front_horizondown_topright.png;no
240321090827;malsha_iv\S10\1506961326984751_front_horizondown/1506961326984751_front_horizondown_topleft.png;yes
240321090828;malsha_iv\S10\1506961326984751_front_horizondown/1506961326984751_front_horizondown_bottomright.png;no
240321090829;malsha_iv\S10\1506961331987648_front_horizondown/1506961331987648_front_horizondown_bottomright.png;no
240321090831;malsha_iv\S10\1506961331987648_front_horizondown/1506961331987648_front_horizondown_bottomleft.png;no
240321090832;malsha_iv\S10\1506961331987648_front_horizondown/1506961331987648_front_horizondown_topright.png;no
240321090833;malsha_iv\S10\1506961331987648_front_horizondown/1506961331987648_front_horizondown_topleft.png;no
240321090834;malsha_iv\S10\1506961330987713_front_horizondown/1506961330987713_front_horizondown_bottomleft.png;no
240321090835;malsha_iv\S10\1506961330987713_front_horizondown/1506961330987713_front_horizondown_topleft.png;no
240321090836;malsha_iv\S10\1506961330987713_front_horizondown/1506961330987713_front_horizondown_bottomright.png;no
240321090837;malsha_iv\S10\1506961330987713_front_horizondown/1506961330987713_front_horizondown_topright.png;no
240321090838;malsha_iv\S10\1506961322983639_front_horizondown/1506961322983639_front_horizondown_bottomleft.png;no
240321090840;malsha_iv\S10\1506961322983639_front_horizondown/1506961322983639_front_horizondown_topright.png;no
240321090840;malsha_iv\S10\1506961322983639_front_horizondown/1506961322983639_front_horizondown_bottomright.png;no
240321090842;malsha_iv\S10\1506961322983639_front_horizondown/1506961322983639_front_horizondown_topleft.png;yes
240321090843;malsha_iv\S14\1507130304508918_front_horizondown/1507130304508918_front_horizondown_bottomleft.png;no
240321090844;malsha_iv\S14\1507130304508918_front_horizondown/1507130304508918_front_horizondown_topleft.png;no
240321090845;malsha_iv\S14\1507130304508918_front_horizondown/1507130304508918_front_horizondown_bottomright.png;no
240321090847;malsha_iv\S14\1507130304508918_front_horizondown/1507130304508918_front_horizondown_topright.png;yes
240321090847;malsha_iv\S14\1507130312509791_front_horizondown/1507130312509791_front_horizondown_bottomleft.png;no
240321090848;malsha_iv\S14\1507130312509791_front_horizondown/1507130312509791_front_horizondown_bottomright.png;no
240321090850;malsha_iv\S14\1507130312509791_front_horizondown/1507130312509791_front_horizondown_topleft.png;no
240321090851;malsha_iv\S14\1507130312509791_front_horizondown/1507130312509791_front_horizondown_topright.png;no
240321090852;malsha_iv\S14\1507130311509733_front_horizondown/1507130311509733_front_horizondown_bottomright.png;no
240321090853;malsha_iv\S14\1507130311509733_front_horizondown/1507130311509733_front_horizondown_topleft.png;no
240321090854;malsha_iv\S14\1507130311509733_front_horizondown/1507130311509733_front_horizondown_bottomleft.png;no
240321090856;malsha_iv\S14\1507130311509733_front_horizondown/1507130311509733_front_horizondown_topright.png;yes
240321090857;malsha_iv\S14\1507130313509721_front_horizondown/1507130313509721_front_horizondown_topleft.png;no
240321090859;malsha_iv\S14\1507130313509721_front_horizondown/1507130313509721_front_horizondown_bottomleft.png;no
240321090900;malsha_iv\S14\1507130313509721_front_horizondown/1507130313509721_front_horizondown_topright.png;no
240321090901;malsha_iv\S14\1507130313509721_front_horizondown/1507130313509721_front_horizondown_bottomright.png;no
240321090902;malsha_iv\S14\1507130305508886_front_horizondown/1507130305508886_front_horizondown_bottomleft.png;no
240321090903;malsha_iv\S14\1507130305508886_front_horizondown/1507130305508886_front_horizondown_bottomright.png;no
240321090904;malsha_iv\S14\1507130305508886_front_horizondown/1507130305508886_front_horizondown_topleft.png;no
240321090905;malsha_iv\S14\1507130305508886_front_horizondown/1507130305508886_front_horizondown_topright.png;yes
240321090907;malsha_iv\S14\1507130309509190_front_horizondown/1507130309509190_front_horizondown_topright.png;yes
240321090908;malsha_iv\S14\1507130309509190_front_horizondown/1507130309509190_front_horizondown_bottomleft.png;no
240321090909;malsha_iv\S14\1507130309509190_front_horizondown/1507130309509190_front_horizondown_bottomright.png;no
240321090910;malsha_iv\S14\1507130309509190_front_horizondown/1507130309509190_front_horizondown_topleft.png;no
240321090911;malsha_iv\S14\1507130307509115_front_horizondown/1507130307509115_front_horizondown_bottomleft.png;no
240321090913;malsha_iv\S14\1507130307509115_front_horizondown/1507130307509115_front_horizondown_topleft.png;no
240321090914;malsha_iv\S14\1507130307509115_front_horizondown/1507130307509115_front_horizondown_topright.png;yes
240321090915;malsha_iv\S14\1507130307509115_front_horizondown/1507130307509115_front_horizondown_bottomright.png;no
240321090916;malsha_iv\S14\1507130310509541_front_horizondown/1507130310509541_front_horizondown_topleft.png;no
240321090917;malsha_iv\S14\1507130310509541_front_horizondown/1507130310509541_front_horizondown_topright.png;yes
240321090919;malsha_iv\S14\1507130310509541_front_horizondown/1507130310509541_front_horizondown_bottomleft.png;no
240321090920;malsha_iv\S14\1507130310509541_front_horizondown/1507130310509541_front_horizondown_bottomright.png;no
240321090921;malsha_iv\S14\1507130306508853_front_horizondown/1507130306508853_front_horizondown_topright.png;yes
240321090922;malsha_iv\S14\1507130306508853_front_horizondown/1507130306508853_front_horizondown_topleft.png;no
240321090923;malsha_iv\S14\1507130306508853_front_horizondown/1507130306508853_front_horizondown_bottomleft.png;no
240321090924;malsha_iv\S14\1507130306508853_front_horizondown/1507130306508853_front_horizondown_bottomright.png;no
240321090925;malsha_iv\S14\1507130308509236_front_horizondown/1507130308509236_front_horizondown_topright.png;yes
240321090937;malsha_iv\S14\1507130308509236_front_horizondown/1507130308509236_front_horizondown_topleft.png;no
240321090938;malsha_iv\S14\1507130308509236_front_horizondown/1507130308509236_front_horizondown_bottomleft.png;no
240321090939;malsha_iv\S14\1507130308509236_front_horizondown/1507130308509236_front_horizondown_bottomright.png;no
